model,plus_amb_score,minus_amb_score,plus_amb_img_score,minus_amb_img_score,DT,DV,DV_adj,ViPr,ViPr_adj,ViPr_abs,ViPr_abs_adj,DT+,DV+,DV_adj+,ViPr+,ViPr_adj+
Salesforce/blip2-opt-6.7b-coco,8.4765625,1.6796875,3.328125,1.078125,6.796875,5.1484375,4.546875,0.7574712643678161,0.6689655172413793,0.7574712643678161,0.6689655172413793,6.796875,5.1484375,4.546875,0.7574712643678161,0.6689655172413793
Salesforce/blip2-opt-6.7b-coco,14.53125,7.59375,13.3828125,6.6875,6.9375,1.1484375,0.2421875,0.1655405405405405,0.0349099099099099,0.1655405405405405,0.0349099099099099,6.9375,1.1484375,0.2421875,0.1655405405405405,0.0349099099099099
Salesforce/blip2-opt-6.7b-coco,7.328125,4.6328125,5.015625,3.21875,2.6953125,2.3125,0.8984375,0.8579710144927536,0.3333333333333333,0.8579710144927536,0.3333333333333333,2.6953125,2.3125,0.8984375,0.8579710144927536,0.3333333333333333
Salesforce/blip2-opt-6.7b-coco,6.921875,2.7109375,5.0,2.65625,4.2109375,1.921875,1.8671875,0.4564007421150278,0.4434137291280148,0.4564007421150278,0.4434137291280148,4.2109375,1.921875,1.8671875,0.4564007421150278,0.4434137291280148
Salesforce/blip2-opt-6.7b-coco,10.1953125,5.3359375,10.4453125,4.1796875,4.859375,-0.25,-1.40625,-0.0514469453376205,-0.2893890675241157,0.0514469453376205,0.2893890675241157,4.859375,0.0,0.0,0.0,0.0
Salesforce/blip2-opt-6.7b-coco,16.40625,13.515625,15.078125,10.296875,2.890625,1.328125,-1.890625,0.4594594594594595,-0.654054054054054,0.4594594594594595,0.654054054054054,2.890625,1.328125,0.0,0.4594594594594595,0.0
Salesforce/blip2-opt-6.7b-coco,12.3828125,6.6953125,4.0390625,4.609375,5.6875,8.34375,6.2578125,1.467032967032967,1.1002747252747254,1.467032967032967,1.1002747252747254,5.6875,8.34375,6.2578125,1.467032967032967,1.1002747252747254
Salesforce/blip2-opt-6.7b-coco,11.0390625,3.5625,11.5546875,3.7109375,7.4765625,-0.515625,-0.3671875,-0.0689655172413793,-0.0491118077324973,0.0689655172413793,0.0491118077324973,7.4765625,0.0,0.0,0.0,0.0
Salesforce/blip2-opt-6.7b-coco,6.53515625,4.6484375,6.4375,3.921875,1.88671875,0.09765625,-0.62890625,0.05175983436853,-0.3333333333333333,0.05175983436853,0.3333333333333333,1.88671875,0.09765625,0.0,0.05175983436853,0.0
Salesforce/blip2-opt-6.7b-coco,6.2265625,2.15625,3.8828125,2.40625,4.0703125,2.34375,2.59375,0.5758157389635317,0.6372360844529751,0.5758157389635317,0.6372360844529751,4.0703125,2.34375,2.59375,0.5758157389635317,0.6372360844529751
